account_id,group_id,organization_id,registration_date,is_written_off,is_unlocked,group_name,price_upfront,price_unlock,price_clock_hour,minimum_payment,pymt_id,effective_when,currency,amount,created_when,nominal_loan_term,nominal_loan_term_maturity,cum_amount,%_paid
99.0,8.0,10001.0,2019-12-06 18:31:42.571392000,False,False,Coats Sun King Home 400 Easybuy Keypad,1850.0,14900.0,11.01190476,130.5,1564.0,2020-01-22 18:36:54.571392000,KES,860.0,2020-03-12 20:07:07.426595000,1353.0810813151274,2020-02-01 03:36:34.464126000,7308.0,49.04697986577181
100.0,8.0,10001.0,2019-11-15 06:48:37.571392000,False,True,Coats Sun King Home 400 Easybuy Keypad,1850.0,14900.0,11.01190476,130.5,1578.0,2020-01-09 03:52:16.571392000,KES,784.0,2020-03-12 20:06:53.702204000,1353.0810813151274,2020-01-10 15:53:29.464126000,9972.0,66.9261744966443
101.0,8.0,10001.0,2019-11-25 04:21:00.571392000,False,False,Coats Sun King Home 400 Easybuy Keypad,1850.0,14900.0,11.01190476,130.5,1592.0,2020-01-13 02:18:09.571392000,KES,764.0,2020-03-12 20:06:54.717644000,1353.0810813151274,2020-01-20 13:25:52.464126000,8698.0,58.375838926174495
102.0,8.0,10001.0,2019-12-27 22:01:13.571392000,False,False,Coats Sun King Home 400 Easybuy Keypad,1850.0,14900.0,11.01190476,130.5,1602.0,2020-01-31 20:33:47.571392000,KES,1336.0,2020-03-12 20:07:23.356132000,1353.0810813151274,2020-02-22 07:06:05.464126000,8262.0,55.4496644295302
103.0,8.0,10001.0,2019-11-03 08:52:24.571392000,False,True,Coats Sun King Home 400 Easybuy Keypad,1850.0,14900.0,11.01190476,130.5,1616.0,2019-12-29 08:38:02.571392000,KES,763.0,2020-03-12 20:06:55.980940000,1353.0810813151274,2019-12-29 17:57:16.464126000,9174.0,61.570469798657726
104.0,8.0,10001.0,2019-11-09 10:06:04.571392000,False,False,Coats Sun King Home 400 Easybuy Keypad,1850.0,14900.0,11.01190476,130.5,1635.0,2020-01-03 02:24:16.571392000,KES,634.0,2020-03-12 20:07:02.139500000,1353.0810813151274,2020-01-04 19:10:56.464126000,10198.0,68.44295302013423
105.0,8.0,10001.0,2019-10-26 16:48:03.571392000,False,False,Coats Sun King Home 400 Easybuy Keypad,1850.0,14900.0,11.01190476,130.5,1652.0,2019-12-21 11:45:22.571392000,KES,532.0,2020-03-12 20:07:04.628789000,1353.0810813151274,2019-12-22 01:52:55.464126000,10079.0,67.64429530201342
107.0,8.0,10001.0,2019-10-29 09:30:47.571392000,False,True,Coats Sun King Home 400 Easybuy Keypad,1850.0,14900.0,11.01190476,130.5,1677.0,2019-12-22 06:26:00.571392000,KES,567.0,2020-03-12 20:07:35.547527000,1353.0810813151274,2019-12-24 18:35:39.464126000,11194.0,75.1275167785235
108.0,8.0,10001.0,2019-10-31 03:08:36.571392000,False,False,Coats Sun King Home 400 Easybuy Keypad,1850.0,14900.0,11.01190476,130.5,1688.0,2019-11-26 18:16:05.571392000,KES,619.0,2020-03-12 20:07:26.635161000,1353.0810813151274,2019-12-26 12:13:28.464126000,5597.0,37.56375838926175
109.0,9.0,10001.0,2019-11-18 08:36:15.571392000,False,False,Sor Sonith Renewit Home Power Station,900.0,6300.0,5.3571428569999995,108.0,1699.0,2020-01-05 05:33:49.571392000,KES,294.0,2020-03-12 20:07:38.334590000,1176.00000003136,2020-01-06 08:36:15.571503600,4878.0,77.42857142857143
110.0,9.0,10001.0,2019-09-28 05:00:27.571392000,False,False,Sor Sonith Renewit Home Power Station,900.0,6300.0,5.3571428569999995,108.0,1719.0,2019-11-06 22:13:37.571392000,KES,194.0,2020-03-12 20:07:39.971678000,1176.00000003136,2019-11-16 05:00:27.571503600,5050.0,80.15873015873017
111.0,9.0,10001.0,2019-10-28 22:47:21.571392000,False,False,Sor Sonith Renewit Home Power Station,900.0,6300.0,5.3571428569999995,108.0,1734.0,2019-12-16 05:30:13.571392000,KES,205.0,2020-03-12 20:07:46.258241000,1176.00000003136,2019-12-16 22:47:21.571503600,4479.0,71.0952380952381
112.0,9.0,10001.0,2019-09-24 16:35:10.571392000,False,False,Sor Sonith Renewit Home Power Station,900.0,6300.0,5.3571428569999995,108.0,1744.0,2019-10-27 20:31:38.571392000,KES,219.0,2020-03-12 20:07:47.028779000,1176.00000003136,2019-11-12 16:35:10.571503600,2445.0,38.80952380952381
113.0,9.0,10001.0,2019-10-11 10:11:42.571392000,False,False,Sor Sonith Renewit Home Power Station,900.0,6300.0,5.3571428569999995,108.0,1756.0,2019-11-28 13:10:40.571392000,KES,184.0,2020-03-12 20:07:48.660819000,1176.00000003136,2019-11-29 10:11:42.571503600,4252.0,67.4920634920635
114.0,9.0,10001.0,2019-10-06 18:31:17.571392000,False,False,Sor Sonith Renewit Home Power Station,900.0,6300.0,5.3571428569999995,108.0,1776.0,2019-11-24 04:52:48.571392000,KES,193.0,2020-03-12 20:07:54.316500000,1176.00000003136,2019-11-24 18:31:17.571503600,4923.0,78.14285714285715
115.0,9.0,10001.0,2019-09-16 06:49:12.571392000,False,False,Sor Sonith Renewit Home Power Station,900.0,6300.0,5.3571428569999995,108.0,1797.0,2019-11-04 06:01:45.571392000,KES,160.0,2020-03-12 20:07:56.266360000,1176.00000003136,2019-11-04 06:49:12.571503600,4867.0,77.25396825396825
116.0,9.0,10001.0,2019-09-05 01:22:26.571392000,False,True,Sor Sonith Renewit Home Power Station,900.0,6300.0,5.3571428569999995,108.0,1811.0,2019-10-22 11:18:22.571392000,KES,180.0,2020-03-12 20:07:59.149741000,1176.00000003136,2019-10-24 01:22:26.571503600,3029.0,48.079365079365076
117.0,9.0,10001.0,2019-12-14 11:39:40.571392000,False,False,Sor Sonith Renewit Home Power Station,900.0,6300.0,5.3571428569999995,108.0,1832.0,2019-12-14 11:39:40.571392000,KES,900.0,2020-03-12 20:08:15.401266000,1176.00000003136,2020-02-01 11:39:40.571503600,1800.0,28.57142857142857
119.0,9.0,10001.0,2019-12-08 12:48:09.571392000,False,True,Sor Sonith Renewit Home Power Station,900.0,6300.0,5.3571428569999995,108.0,1848.0,2020-01-24 09:53:20.571392000,KES,417.0,2020-03-12 20:08:06.683660000,1176.00000003136,2020-01-26 12:48:09.571503600,4700.0,74.60317460317461
120.0,10.0,10001.0,2019-10-30 21:18:51.571392000,False,False,Chhim Piseth Polar GSM Product,700.0,6100.0,4.166666667,54.0,1861.0,2019-12-11 01:15:16.571392000,KES,233.0,2020-03-12 20:08:15.401266000,1463.9999998828798,2019-12-30 21:18:51.570970800,3579.0,58.67213114754099
121.0,10.0,10001.0,2019-07-03 01:18:45.571392000,False,False,Chhim Piseth Polar GSM Product,700.0,6100.0,4.166666667,54.0,1891.0,2019-09-01 10:07:35.571392000,KES,109.0,2020-03-12 20:09:13.662217000,1463.9999998828798,2019-09-02 01:18:45.570970800,4745.0,77.78688524590164
122.0,10.0,10001.0,2019-10-29 08:40:42.571392000,False,False,Chhim Piseth Polar GSM Product,700.0,6100.0,4.166666667,54.0,1908.0,2019-12-14 12:11:24.571392000,KES,238.0,2020-03-12 20:08:15.401266000,1463.9999998828798,2019-12-29 08:40:42.570970800,3591.0,58.868852459016395
123.0,10.0,10001.0,2019-08-13 17:25:37.571392000,False,False,Chhim Piseth Polar GSM Product,700.0,6100.0,4.166666667,54.0,1934.0,2019-10-13 11:50:50.571392000,KES,154.0,2020-03-12 20:09:18.819322000,1463.9999998828798,2019-10-13 17:25:37.570970800,4622.0,75.77049180327869
124.0,10.0,10001.0,2019-09-29 02:14:31.571392000,False,True,Chhim Piseth Polar GSM Product,700.0,6100.0,4.166666667,54.0,1952.0,2019-11-21 20:55:42.571392000,KES,224.0,2020-03-12 20:08:17.817543000,1463.9999998828798,2019-11-29 02:14:31.570970800,3176.0,52.0655737704918
125.0,10.0,10001.0,2019-08-17 05:20:39.571392000,False,True,Chhim Piseth Polar GSM Product,700.0,6100.0,4.166666667,54.0,1976.0,2019-10-12 00:40:36.571392000,KES,176.0,2020-03-12 20:08:19.925427000,1463.9999998828798,2019-10-17 05:20:39.570970800,2819.0,46.21311475409836
126.0,10.0,10001.0,2019-11-02 22:55:02.571392000,False,True,Chhim Piseth Polar GSM Product,700.0,6100.0,4.166666667,54.0,2006.0,2019-12-27 16:18:30.571392000,KES,264.0,2020-03-12 20:08:32.907063000,1463.9999998828798,2020-01-02 22:55:02.570970800,3676.0,60.26229508196721
127.0,10.0,10001.0,2019-09-13 22:56:13.571392000,False,True,Chhim Piseth Polar GSM Product,700.0,6100.0,4.166666667,54.0,2025.0,2019-11-08 20:40:41.571392000,KES,190.0,2020-03-12 20:08:44.938566000,1463.9999998828798,2019-11-13 22:56:13.570970800,2936.0,48.131147540983605
128.0,10.0,10001.0,2019-06-03 00:37:08.571392000,False,False,Chhim Piseth Polar GSM Product,700.0,6100.0,4.166666667,54.0,2070.0,2019-07-27 13:14:22.571392000,KES,118.0,2020-03-12 20:09:06.427789000,1463.9999998828798,2019-08-03 00:37:08.570970800,4881.0,80.01639344262294
129.0,10.0,10001.0,2019-11-30 03:39:53.571392000,False,False,Chhim Piseth Polar GSM Product,700.0,6100.0,4.166666667,54.0,2079.0,2020-01-10 12:37:18.571392000,KES,400.0,2020-03-12 20:08:46.859090000,1463.9999998828798,2020-01-30 03:39:53.570970800,2203.0,36.114754098360656
130.0,10.0,10001.0,2019-06-23 04:18:49.571392000,False,True,Chhim Piseth Polar GSM Product,700.0,6100.0,4.166666667,54.0,2090.0,2019-08-22 11:27:40.571392000,KES,132.0,2020-03-12 20:08:54.451578000,1463.9999998828798,2019-08-23 04:18:49.570970800,2552.0,41.83606557377049
131.0,11.0,10001.0,2019-11-05 16:36:16.571392000,False,True,Isham Renewit Small Home Power Station,750.0,6100.0,4.464285714,53.5,2127.0,2019-12-29 13:01:58.571392000,KES,259.0,2020-03-12 20:09:32.767086000,1366.4000000874496,2020-01-01 15:00:16.571705200,3763.0,61.68852459016393
132.0,11.0,10001.0,2019-10-20 08:47:56.571392000,False,False,Isham Renewit Small Home Power Station,750.0,6100.0,4.464285714,53.5,2149.0,2019-12-07 22:38:49.571392000,KES,222.0,2020-03-12 20:09:38.862427000,1366.4000000874496,2019-12-16 07:11:56.571705200,4501.0,73.78688524590163
133.0,11.0,10001.0,2019-10-09 18:16:51.571392000,False,True,Isham Renewit Small Home Power Station,750.0,6100.0,4.464285714,53.5,2163.0,2019-12-04 07:01:14.571392000,KES,221.0,2020-03-12 20:09:38.862427000,1366.4000000874496,2019-12-05 16:40:51.571705200,3322.0,54.459016393442624
134.0,11.0,10001.0,2019-10-08 04:10:41.571392000,False,True,Isham Renewit Small Home Power Station,750.0,6100.0,4.464285714,53.5,2186.0,2019-12-02 18:10:57.571392000,KES,237.0,2020-03-12 20:09:44.328669000,1366.4000000874496,2019-12-04 02:34:41.571705200,3341.0,54.77049180327869
135.0,11.0,10001.0,2019-11-22 21:42:01.571392000,False,False,Isham Renewit Small Home Power Station,750.0,6100.0,4.464285714,53.5,2207.0,2020-01-15 10:58:05.571392000,KES,311.0,2020-03-12 20:09:44.328669000,1366.4000000874496,2020-01-18 20:06:01.571705200,4133.0,67.75409836065573
136.0,11.0,10001.0,2019-10-25 17:13:45.571392000,False,True,Isham Renewit Small Home Power Station,750.0,6100.0,4.464285714,53.5,2223.0,2019-12-19 17:42:34.571392000,KES,273.0,2020-03-12 20:09:52.393868000,1366.4000000874496,2019-12-21 15:37:45.571705200,3616.0,59.27868852459016
137.0,11.0,10001.0,2019-11-04 22:31:59.571392000,False,True,Isham Renewit Small Home Power Station,750.0,6100.0,4.464285714,53.5,2243.0,2019-12-30 05:19:19.571392000,KES,259.0,2020-03-12 20:09:52.393868000,1366.4000000874496,2019-12-31 20:55:59.571705200,3793.0,62.18032786885246
138.0,11.0,10001.0,2019-11-22 01:43:54.571392000,False,False,Isham Renewit Small Home Power Station,750.0,6100.0,4.464285714,53.5,2261.0,2020-01-14 08:46:55.571392000,KES,337.0,2020-03-12 20:09:59.014926000,1366.4000000874496,2020-01-18 00:07:54.571705200,4143.0,67.91803278688523
139.0,11.0,10001.0,2019-10-10 04:09:36.571392000,False,True,Isham Renewit Small Home Power Station,750.0,6100.0,4.464285714,53.5,2277.0,2019-12-04 05:53:43.571392000,KES,251.0,2020-03-12 20:09:59.014926000,1366.4000000874496,2019-12-06 02:33:36.571705200,3370.0,55.24590163934426
140.0,11.0,10001.0,2019-11-11 05:59:15.571392000,False,False,Isham Renewit Small Home Power Station,750.0,6100.0,4.464285714,53.5,2298.0,2020-01-04 21:34:34.571392000,KES,283.0,2020-03-12 20:10:06.483091000,1366.4000000874496,2020-01-07 04:23:15.571705200,3925.0,64.34426229508196
142.0,12.0,10001.0,2019-12-07 19:09:25.571392000,False,False,Chu Sun King Home 60 Easy Buy Bundle,1200.0,6100.0,7.142857143,49.0,2318.0,2020-01-11 08:12:10.571392000,KES,243.0,2020-03-12 20:10:07.838827000,853.99999998292,2020-01-12 09:09:25.571330800,4803.0,78.73770491803279
143.0,12.0,10001.0,2019-12-18 00:27:12.571392000,False,False,Chu Sun King Home 60 Easy Buy Bundle,1200.0,6100.0,7.142857143,49.0,2330.0,2020-01-12 14:39:02.571392000,KES,303.0,2020-03-12 20:10:10.117826000,853.99999998292,2020-01-22 14:27:12.571330800,5064.0,83.01639344262296
144.0,12.0,10001.0,2019-12-07 23:08:07.571392000,False,False,Chu Sun King Home 60 Easy Buy Bundle,1200.0,6100.0,7.142857143,49.0,2341.0,2020-01-11 03:38:09.571392000,KES,228.0,2020-03-12 20:10:12.230181000,853.99999998292,2020-01-12 13:08:07.571330800,4882.0,80.0327868852459
145.0,12.0,10001.0,2020-01-02 06:47:44.571392000,False,True,Chu Sun King Home 60 Easy Buy Bundle,1200.0,6100.0,7.142857143,49.0,2351.0,2020-02-04 06:45:21.571392000,KES,472.0,2020-03-12 20:10:13.823253000,853.99999998292,2020-02-06 20:47:44.571330800,4741.0,77.72131147540983
146.0,12.0,10001.0,2020-01-26 01:48:21.571392000,False,False,Chu Sun King Home 60 Easy Buy Bundle,1200.0,6100.0,7.142857143,49.0,2358.0,2020-01-30 14:17:05.571392000,KES,842.0,2020-03-12 20:11:12.170218000,853.99999998292,2020-03-01 15:48:21.571330800,3242.0,53.147540983606554
147.0,12.0,10001.0,2019-12-04 06:02:55.571392000,False,True,Chu Sun King Home 60 Easy Buy Bundle,1200.0,6100.0,7.142857143,49.0,2365.0,2020-01-05 08:32:02.571392000,KES,290.0,2020-03-12 20:10:15.767664000,853.99999998292,2020-01-08 20:02:55.571330800,3909.0,64.08196721311475
149.0,12.0,10001.0,2020-02-03 20:41:29.571392000,False,True,Chu Sun King Home 60 Easy Buy Bundle,1200.0,6100.0,7.142857143,49.0,2384.0,2020-03-02 06:43:10.571392000,KES,135.0,2020-03-12 20:10:24.952149000,853.99999998292,2020-03-10 10:41:29.571330800,6100.0,100.0
151.0,12.0,10001.0,2020-01-05 13:56:35.571392000,False,False,Chu Sun King Home 60 Easy Buy Bundle,1200.0,6100.0,7.142857143,49.0,2394.0,2020-02-09 10:55:14.571392000,KES,442.0,2020-03-12 20:11:13.013781000,853.99999998292,2020-02-10 03:56:35.571330800,5301.0,86.90163934426229
152.0,12.0,10001.0,2019-12-21 13:53:52.571392000,False,True,Chu Sun King Home 60 Easy Buy Bundle,1200.0,6100.0,7.142857143,49.0,2402.0,2020-01-24 19:23:17.571392000,KES,386.0,2020-03-12 20:10:31.318368000,853.99999998292,2020-01-26 03:53:52.571330800,4439.0,72.77049180327869
153.0,12.0,10001.0,2020-01-08 04:33:59.571392000,False,False,Chu Sun King Home 60 Easy Buy Bundle,1200.0,6100.0,7.142857143,49.0,2411.0,2020-02-10 18:15:31.571392000,KES,408.0,2020-03-12 20:10:31.318368000,853.99999998292,2020-02-12 18:33:59.571330800,4437.0,72.73770491803279
154.0,12.0,10001.0,2019-12-29 04:13:56.571392000,False,False,Chu Sun King Home 60 Easy Buy Bundle,1200.0,6100.0,7.142857143,49.0,2422.0,2020-02-01 12:40:52.571392000,KES,386.0,2020-03-12 20:11:13.945989000,853.99999998292,2020-02-02 18:13:56.571330800,4989.0,81.78688524590164
155.0,12.0,10001.0,2019-12-11 16:49:31.571392000,False,True,Chu Sun King Home 60 Easy Buy Bundle,1200.0,6100.0,7.142857143,49.0,2432.0,2020-01-14 07:48:03.571392000,KES,326.0,2020-03-12 20:10:49.660558000,853.99999998292,2020-01-16 06:49:31.571330800,4092.0,67.08196721311475
156.0,12.0,10001.0,2020-01-13 00:43:01.571392000,False,False,Chu Sun King Home 60 Easy Buy Bundle,1200.0,6100.0,7.142857143,49.0,2444.0,2020-02-16 15:32:26.571392000,KES,485.0,2020-03-12 20:10:49.660558000,853.99999998292,2020-02-17 14:43:01.571330800,5085.0,83.36065573770492
157.0,12.0,10001.0,2019-11-26 09:34:47.571392000,False,False,Chu Sun King Home 60 Easy Buy Bundle,1200.0,6100.0,7.142857143,49.0,2456.0,2019-12-29 15:26:34.571392000,KES,225.0,2020-03-12 20:11:03.756666000,853.99999998292,2019-12-31 23:34:47.571330800,5274.0,86.45901639344262
158.0,12.0,10001.0,2019-12-15 11:03:46.571392000,False,True,Chu Sun King Home 60 Easy Buy Bundle,1200.0,6100.0,7.142857143,49.0,2467.0,2020-01-18 21:42:47.571392000,KES,363.0,2020-03-12 20:11:04.920285000,853.99999998292,2020-01-20 01:03:46.571330800,4272.0,70.0327868852459
160.0,12.0,10001.0,2020-01-31 15:23:14.571392000,False,True,Chu Sun King Home 60 Easy Buy Bundle,1200.0,6100.0,7.142857143,49.0,2482.0,2020-02-28 00:18:06.571392000,KES,74.0,2020-03-12 20:11:06.916828000,853.99999998292,2020-03-07 05:23:14.571330800,6100.0,100.0
162.0,12.0,10001.0,2019-11-28 22:35:08.571392000,False,False,Chu Sun King Home 60 Easy Buy Bundle,1200.0,6100.0,7.142857143,49.0,2495.0,2019-12-31 02:12:44.571392000,KES,214.0,2020-03-12 20:11:11.583417000,853.99999998292,2020-01-03 12:35:08.571330800,4960.0,81.31147540983606
163.0,13.0,10001.0,2019-12-07 08:07:43.571392000,False,True,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2509.0,2020-01-02 01:43:19.571392000,KES,298.0,2020-03-12 20:12:53.098651000,772.8000003091199,2020-01-08 12:55:43.572504400,8567.0,93.11956521739131
164.0,13.0,10001.0,2020-01-25 08:25:36.571392000,False,False,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2515.0,2020-02-21 14:30:03.571392000,KES,1077.0,2020-03-12 20:11:14.792162000,772.8000003091199,2020-02-26 13:13:36.572504400,8080.0,87.82608695652175
165.0,13.0,10001.0,2019-11-01 02:00:06.571392000,False,True,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2530.0,2019-11-26 19:31:53.571392000,KES,222.0,2020-03-12 20:12:50.324139000,772.8000003091199,2019-12-03 06:48:06.572504400,8553.0,92.96739130434783
166.0,13.0,10001.0,2019-08-09 18:39:06.571392000,False,False,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2551.0,2019-09-05 04:42:51.571392000,KES,114.0,2020-03-12 20:12:39.633590000,772.8000003091199,2019-09-10 23:27:06.572504400,7751.0,84.25
167.0,13.0,10001.0,2019-07-11 20:58:06.571392000,False,False,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2579.0,2019-08-12 21:22:59.571392000,KES,108.0,2020-03-12 20:11:19.959598000,772.8000003091199,2019-08-13 01:46:06.572504400,8291.0,90.11956521739131
168.0,13.0,10001.0,2019-07-07 20:57:19.571392000,False,False,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2611.0,2019-08-03 18:46:00.571392000,KES,104.0,2020-03-12 20:11:25.263462000,772.8000003091199,2019-08-09 01:45:19.572504400,8584.0,93.30434782608695
169.0,13.0,10001.0,2019-05-25 13:54:07.571392000,False,False,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2635.0,2019-06-14 03:40:21.571392000,KES,77.0,2020-03-12 20:13:09.615711000,772.8000003091199,2019-06-26 18:42:07.572504400,7575.0,82.33695652173914
170.0,13.0,10001.0,2019-09-09 16:51:01.571392000,False,True,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2658.0,2019-10-07 06:58:02.571392000,KES,147.0,2020-03-12 20:12:45.101971000,772.8000003091199,2019-10-11 21:39:01.572504400,8463.0,91.98913043478261
171.0,13.0,10001.0,2019-09-16 11:15:58.571392000,False,False,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2680.0,2019-10-13 21:42:49.571392000,KES,154.0,2020-03-12 20:11:27.939587000,772.8000003091199,2019-10-18 16:03:58.572504400,8327.0,90.51086956521739
172.0,13.0,10001.0,2019-06-29 09:53:49.571392000,False,False,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2708.0,2019-07-25 04:25:03.571392000,KES,104.0,2020-03-12 20:11:48.823104000,772.8000003091199,2019-07-31 14:41:49.572504400,8111.0,88.16304347826087
173.0,13.0,10001.0,2019-07-04 02:40:04.571392000,True,False,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2712.0,2019-07-04 02:40:04.571392000,KES,2000.0,2020-03-12 20:13:10.161847000,772.8000003091199,2019-08-05 07:28:04.572504400,4000.0,43.47826086956522
174.0,13.0,10001.0,2019-08-02 16:51:35.571392000,False,True,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2723.0,2019-08-28 03:55:06.571392000,KES,194.0,2020-03-12 20:11:49.947812000,772.8000003091199,2019-09-03 21:39:35.572504400,4726.0,51.3695652173913
175.0,13.0,10001.0,2019-07-20 07:23:03.571392000,False,False,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2751.0,2019-07-20 07:23:03.571392000,KES,2000.0,2020-03-12 20:12:42.132237000,772.8000003091199,2019-08-21 12:11:03.572504400,4000.0,43.47826086956522
176.0,13.0,10001.0,2019-08-03 06:42:51.571392000,False,False,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2778.0,2019-08-16 10:10:06.571392000,KES,113.0,2020-03-12 20:11:59.468416000,772.8000003091199,2019-09-04 11:30:51.572504400,8334.0,90.58695652173913
177.0,13.0,10001.0,2019-10-23 06:31:45.571392000,False,False,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2795.0,2019-11-17 10:16:14.571392000,KES,169.0,2020-03-12 20:12:04.786161000,772.8000003091199,2019-11-24 11:19:45.572504400,8378.0,91.06521739130434
178.0,13.0,10001.0,2019-11-13 01:40:23.571392000,False,False,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2809.0,2019-12-10 03:21:57.571392000,KES,231.0,2020-03-12 20:13:04.127909000,772.8000003091199,2019-12-15 06:28:23.572504400,7879.0,85.6413043478261
179.0,13.0,10001.0,2019-07-03 16:25:45.571392000,False,False,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2813.0,2019-07-03 16:25:45.571392000,KES,2000.0,2020-03-12 20:12:05.567209000,772.8000003091199,2019-08-04 21:13:45.572504400,4000.0,43.47826086956522
180.0,13.0,10001.0,2019-04-25 01:24:38.571392000,False,True,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2823.0,2019-05-21 09:48:47.571392000,KES,126.0,2020-03-12 20:12:07.120789000,772.8000003091199,2019-05-27 06:12:38.572504400,4462.0,48.5
181.0,13.0,10001.0,2019-11-28 13:56:20.571392000,False,False,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2877.0,2019-12-10 19:45:17.571392000,KES,251.0,2020-03-12 20:12:21.645635000,772.8000003091199,2019-12-30 18:44:20.572504400,8634.0,93.84782608695652
182.0,13.0,10001.0,2019-05-05 07:05:13.571392000,False,False,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2911.0,2019-05-30 08:58:07.571392000,KES,72.0,2020-03-12 20:12:28.352983000,772.8000003091199,2019-06-06 11:53:13.572504400,8338.0,90.63043478260869
183.0,13.0,10001.0,2019-10-15 12:04:51.571392000,False,False,Roussel Fosera PSHS,2000.0,9200.0,11.9047619,72.0,2930.0,2019-11-10 15:49:48.571392000,KES,183.0,2020-03-12 20:12:39.633590000,772.8000003091199,2019-11-16 16:52:51.572504400,8488.0,92.26086956521739
184.0,14.0,10001.0,2019-11-06 16:55:26.571392000,False,False,Vander Sun King Home 400 Easybuy GSM,2100.0,15000.0,12.5,258.0,2944.0,2019-12-24 18:36:10.571392000,KES,528.0,2020-03-12 20:13:13.346939000,1200.0,2019-12-26 16:55:26.571392000,10789.0,71.92666666666668
185.0,14.0,10001.0,2019-12-09 14:53:39.571392000,False,False,Vander Sun King Home 400 Easybuy GSM,2100.0,15000.0,12.5,258.0,2955.0,2020-01-25 03:00:58.571392000,KES,844.0,2020-03-12 20:13:24.384979000,1200.0,2020-01-28 14:53:39.571392000,9623.0,64.15333333333334
186.0,14.0,10001.0,2019-08-20 13:13:51.571392000,False,True,Vander Sun King Home 400 Easybuy GSM,2100.0,15000.0,12.5,258.0,2969.0,2019-10-07 03:22:01.571392000,KES,364.0,2020-03-12 20:13:24.384979000,1200.0,2019-10-09 13:13:51.571392000,6908.0,46.053333333333335
187.0,14.0,10001.0,2019-08-26 04:24:56.571392000,False,True,Vander Sun King Home 400 Easybuy GSM,2100.0,15000.0,12.5,258.0,2999.0,2019-10-13 06:14:25.571392000,KES,411.0,2020-03-12 20:13:44.940243000,1200.0,2019-10-15 04:24:56.571392000,7107.0,47.38
188.0,14.0,10001.0,2019-10-12 16:38:56.571392000,False,True,Vander Sun King Home 400 Easybuy GSM,2100.0,15000.0,12.5,258.0,3027.0,2019-11-30 04:53:29.571392000,KES,603.0,2020-03-12 20:13:52.458660000,1200.0,2019-12-01 16:38:56.571392000,8184.0,54.559999999999995
189.0,14.0,10001.0,2019-10-12 15:13:04.571392000,False,True,Vander Sun King Home 400 Easybuy GSM,2100.0,15000.0,12.5,258.0,3049.0,2019-11-29 00:58:54.571392000,KES,614.0,2020-03-12 20:14:08.416071000,1200.0,2019-12-01 15:13:04.571392000,8270.0,55.13333333333333
190.0,14.0,10001.0,2019-11-11 07:37:53.571392000,False,True,Vander Sun King Home 400 Easybuy GSM,2100.0,15000.0,12.5,258.0,3070.0,2019-12-29 09:33:21.571392000,KES,742.0,2020-03-12 20:14:33.482952000,1200.0,2019-12-31 07:37:53.571392000,9190.0,61.266666666666666
191.0,14.0,10001.0,2019-08-29 23:11:04.571392000,False,False,Vander Sun King Home 400 Easybuy GSM,2100.0,15000.0,12.5,258.0,3098.0,2019-10-16 14:04:03.571392000,KES,341.0,2020-03-12 20:14:53.607230000,1200.0,2019-10-18 23:11:04.571392000,11955.0,79.7
192.0,14.0,10001.0,2019-08-16 03:53:06.571392000,False,False,Vander Sun King Home 400 Easybuy GSM,2100.0,15000.0,12.5,258.0,3123.0,2019-10-01 08:42:41.571392000,KES,345.0,2020-03-12 20:15:24.288578000,1200.0,2019-10-05 03:53:06.571392000,11564.0,77.09333333333333
193.0,14.0,10001.0,2019-09-19 04:26:08.571392000,False,True,Vander Sun King Home 400 Easybuy GSM,2100.0,15000.0,12.5,258.0,3137.0,2019-11-05 06:41:13.571392000,KES,427.0,2020-03-12 20:14:57.985470000,1200.0,2019-11-08 04:26:08.571392000,7388.0,49.25333333333333
194.0,14.0,10001.0,2019-10-05 17:10:23.571392000,False,False,Vander Sun King Home 400 Easybuy GSM,2100.0,15000.0,12.5,258.0,3170.0,2019-11-21 00:04:38.571392000,KES,485.0,2020-03-12 20:15:14.720171000,1200.0,2019-11-24 17:10:23.571392000,12329.0,82.19333333333333
